Time (s),Plasma_Current (A),Plasma_Density (particlesm3),Plasma_Temperature (K),Fusion_Power (W),ICRH_Power (W),Radiation_Power (W),LHCD_Power (W),NBI_Power (W),Total_Heating_Power (W),Injection_Rate
0.0,9.629288072145378,7699476525071376.0,-11484.559280324498,3019.70872754112,9623.478137485106,117482.10165688398,7450.331997359362,-14453.50678611437,2620.3033487300972,-5921962265454672.0
0.07212932898110035,8.576790699633515,3.512450290464957e+16,-298904.4419614776,14304.77846772526,-4518.003758420602,8928.811771897874,872.8891504937598,6188.082224225417,2542.967616298575,2.3803918150658124e+16
0.1442586579622007,8.4977355100475,2.1286358618362122e+17,2476.2190443359505,65753.614260344,-4370.956415359137,54773.16724225032,457.5079372913051,-4303.102389584666,-8216.550867652499,6326957969855016.0
0.21638798694330103,11.668540693864163,2.2599000070816636e+16,248702.10124503417,-118487.4753790565,7464.619248318478,71698.18382762236,1192.468664721847,-7133.317450548531,1523.7704624917933,-973471512645250.0
0.2885173159244014,-18.99225634070643,9.450116295640558e+16,-224476.13382767877,61135.083849887415,-3064.196095480375,-25283.523495193178,-3446.1541078886385,3154.850417910074,-3355.499785458939,418072476199740.25
0.36064664490550175,12.707977227121896,2.6925614753720196e+16,437441.6008068684,-87278.98700320015,10368.408977058305,34916.58650436866,6222.865178489362,4371.507900301309,20962.782055848977,-1.6862702249441566e+16
0.43277597388660205,-17.809865062393555,-4.627902152522042e+16,177356.55223371458,54016.311007119686,-448.01733294433166,1710.0256724305345,-5204.596476298475,4404.342227039041,-1248.2715822037655,3312018838596595.0
0.5049053028677024,-12.699187927272385,-4.176250739861158e+16,528166.2487932256,-24107.506907820592,-13096.5963120192,9145.918806184767,-2015.0624340392399,5843.194127489216,-9268.464618569222,1.5190868164597756e+16
0.5770346318488028,8.120054948892367,8.065043167531962e+16,1146977.0002203386,47284.95638944544,-10864.484092443734,17932.589939381367,-7011.245208208766,476.94861397771547,-17398.780686674785,-2.5446721266473336e+16
0.6491639608299031,-0.3448580000191743,1.2165267663825094e+17,-144381.2845267898,61088.41767864768,5686.98554297991,22590.402082394132,419.30109645629136,5391.917571647788,11498.204211083988,7492446195319568.0
0.7212932898110035,38.016870208172065,-5.935262007345701e+16,-184580.30959739842,-6254.009433544481,-3353.3984537984516,-31162.01799431388,6439.452533902961,-3347.203829650689,-261.1497495461799,-1.6040810562115576e+16
0.7934226187921039,-24.110019483963693,-5.73538526796549e+16,72806.69946151902,30117.567129767995,21951.214093751,182947.09150930637,2524.3017391378744,362.14022502877333,24837.656057917648,-1.1330869617915226e+16
0.8655519477732041,20.33545028573397,1.612267033080167e+17,556646.7266086369,62755.52802933799,19790.794943859142,19471.010477771066,-2756.7974251623928,6202.088936506692,23236.08645520344,2295704346679554.5
0.9376812767543045,-3.095094683792035,520519300695752.0,242201.0527952747,29896.313412067775,-4756.362557738252,100160.49062792005,2033.98239663441,23627.059216226517,20904.679055122673,-1.126491049143152e+16
1.0098106057354048,12.203879169860702,-5.938053770737448e+16,528187.0032583079,131425.7463513369,2380.739293119596,-63825.46992026731,2640.586855260113,-1948.4598473630758,3072.8663010166333,-7903032007752550.0
1.0819399347165053,17.766693806869988,3.353554559569245e+16,759892.526760125,98414.10118719435,16502.515856179605,57785.3638810186,-951.0934901389255,20226.62130653496,35778.04367257564,9491547960354790.0
1.1540692636976055,49.888122031748566,9342238857348592.0,569526.5344360858,150263.306372485,10128.047867929898,21480.089803496056,3691.0294415194858,-1820.7939675374073,11998.283341911976,-2.113636507078747e+16
1.2261985926787058,20.18883454293617,1.6038091726994912e+17,245597.43634234843,59350.62831904834,-7055.409222848934,-7660.420507351751,7288.989876323581,-2863.8173134729877,-2630.2366599983416,1.2348654227261676e+16
1.2983279216598063,7.235599733655091,-1.5054754770811904e+16,188004.36312727496,90799.77870897704,5020.524368513334,54095.843446553685,9585.848024216322,6398.650471094315,21005.02286382397,2.4382773169784844e+16
1.3704572506409065,-6.257370897083415,-1.943790758785024e+16,821654.3718978174,14471.697777828314,19650.3807557078,144204.95679952615,3100.9241778021174,1032.9448503856465,23784.249783895564,-2891344583855404.0
1.442586579622007,23.104603528595455,3.088878836524836e+16,223468.12785432203,75903.10520254358,-1092.281892086101,83740.30140247826,10511.872595323077,1764.4049152459083,11183.995618482884,2.198586618166577e+16
1.5147159086031072,11.518170885294845,-9.065796444589435e+16,8709.290833317908,102730.56435514995,12763.352008747963,116831.58605204325,6688.458380320835,11238.138975128244,30689.94936419704,2.2769446291656824e+16
1.5868452375842077,14.941929424535637,8.532758488719163e+16,362874.76662832,-4984.463563143778,30785.134574678137,172339.24426097775,4167.617669650146,16214.518497192475,51167.270741520755,794569327485278.0
1.658974566565308,20.166478766764783,3.712106732040198e+16,335477.7580038819,114487.7199200893,6193.611217518883,47997.452777963656,380.30646992350285,24820.190411511277,31394.108098953664,2.289060406265148e+16
1.7311038955464082,14.690239666300227,8.334328186323018e+16,667554.4358119867,19956.151989759237,-1625.5256542153884,25116.988947646332,2428.1723743593,13005.030341876249,13807.67706202016,1.5351790825844226e+16
