Time (s),Plasma_Current (A),Plasma_Density (particlesm3),Plasma_Temperature (K),Fusion_Power (W),ICRH_Power (W),Radiation_Power (W),LHCD_Power (W),NBI_Power (W),Total_Heating_Power (W),Injection_Rate
0.0,8.23017678094287,-1.8115083215666714e+17,-524226.8600675009,-7050.099521482222,3273.2175104333082,-19312.926253372058,2456.5041543834113,11040.324168291696,16770.045833108416,-1.316833618952084e+16
0.06723164112338836,-9.003547031274708,-9.332500169944109e+16,278804.5348176611,27682.14776083727,-6997.642266632478,54177.62998294604,-6463.583482870484,1996.4963960889759,-11464.729353413986,-3.5805137302939686e+17
0.13446328224677673,19.736741326150018,-3.6164865469250856e+16,-252896.50099558546,43005.775313295046,4842.915104901014,6262.037090364982,-5944.868921765579,2757.806743548285,1655.85292668372,3.5020200403158624e+17
0.2016949233701651,2.3393181912218344,-7.611217163123309e+16,-66633.83339697891,95065.01487568981,-2714.0060238049987,-88965.89858827119,363.94934300921517,2721.7752597549406,371.7185789591572,8.470218579564486e+16
0.26892656449355345,13.559380637281523,1.5886259062897363e+17,-349796.893278975,-20856.903051864163,1125.1453533087952,-26862.007426238524,-1013.3962263503827,2361.8767406636744,2473.625867622087,4.775374952231541e+17
0.3361582056169418,-18.154080831918222,1.1876593187615734e+17,-249959.81721235596,14183.941153873737,-7361.664226711504,1637.4428884253166,-6473.359363020038,10510.608702292147,-3324.414887439394,-4.782882047847909e+16
0.4033898467403302,-13.12069233855949,4951948223244096.0,-133668.02898461628,-39277.838168224596,7328.942991779618,15966.356970853396,-2895.9406573571446,1082.3714299715296,5515.373764394003,-2.731105176328411e+17
0.47062148786371855,-13.531158208323596,4.369684159330805e+16,-123867.6346140796,28616.129133126768,12799.269396645217,3494.0712390889785,6565.872191416486,4319.932415797425,23685.07400385913,2.857711431866542e+17
0.5378531289871069,20.11903939816587,5.190697419948162e+16,-194920.42733913864,11283.172850961108,-13716.091656997407,-6533.956269930126,3413.0835465045793,-3949.3189294453564,-14252.327039938184,-1.596654075809716e+17
0.6050847701104953,8.037816145530527,4717038747717668.0,-395029.8124359919,30055.238190302618,-4405.380502492738,-8124.9223805051915,-12053.030708464066,5130.179047844569,-11328.232163112236,-5.281004164525038e+17
0.6723164112338836,-2.961566012268235,1.581263914925962e+17,23883.719325878803,-55613.2867786897,12942.274673316904,84116.26510271257,-5211.4772784995475,-3479.194510762971,4251.602884054386,-5.3344328829604045e+17
