Time (s),Plasma_Current (A),Plasma_Density (particlesm3),Plasma_Temperature (K),Fusion_Power (W),ICRH_Power (W),Radiation_Power (W),LHCD_Power (W),NBI_Power (W),Total_Heating_Power (W),Injection_Rate
0.0,6.804906218182099,6.812377807312256e+16,423059.1610419139,-77889.82367633091,-3760.0608743609023,-3959.1206727821054,-1064.8015530194875,343.0786535201499,-4481.78377386024,-1.682726208205461e+18
0.06437438483503599,-7.7422747972228425,-1.0014366781788749e+17,227270.65724737305,-6808.729954912539,-3261.902533304691,23470.095847096265,209.9286182568854,1987.7422495282303,-1064.2316655195755,7.630449048218291e+17
0.12874876967007198,-18.675238818728364,-5.209077223421426e+16,-512682.832341044,-13509.970067697357,7838.7626785784105,60118.10747083045,-3589.2148669698186,10440.033684642452,14689.581496251045,-9.408686954956663e+17
0.19312315450510797,-15.35904030675043,1.1343243622261749e+17,1019365.9748718728,-34200.88347251716,12663.840222443472,-20656.28783154903,-1895.2693586611808,11333.107590646496,22101.678454428788,7.755719195253637e+17
0.25749753934014397,-2.097409021839433,4.062466918267963e+16,-76298.5809427048,58317.334076323605,-1326.0153322116803,-19899.389871878062,2969.990464368764,5609.137582780666,7253.11271493775,-7.974099368281139e+17
0.32187192417517996,8.161091003543252,-9.493712548477078e+16,-59252.36455381713,32031.96377554189,6614.914281921861,9119.491489159776,1818.899551876767,1080.8139777591034,9514.627811557732,7.25033610310089e+17
0.38624630901021595,20.686355653058463,-2.2849440799549596e+16,-406842.4911607952,55602.821514593445,10069.863413240624,-25107.424941606772,3493.7413482159036,-12459.922821543416,1103.681939913111,5.056987470300223e+17
0.45062069384525194,-6.535072544710749,1.0974675241400328e+17,290721.05542192044,4442.562276208856,-5595.980037954225,-23412.119457441706,-222.38072343441445,29004.739355817288,23186.37859442865,1.2826815414130004e+18
0.5149950786802879,46.91916002990336,4885775507437888.0,336095.02550044854,46266.94888095307,-8177.000299105428,118290.51100780246,-2780.9472658845307,904.7054574395913,-10053.242107550368,1.058134311280149e+18
0.5793694635153239,-5.673855223632704,2.2347346694555555e+17,204241.9203343287,21558.64497504918,-3338.8109355719835,-31061.655905147665,6146.278438931663,19632.645683764596,22440.113187124276,-2001890313780576.0
0.6437438483503599,23.332198161736606,-4.504343393882971e+16,-90207.52254421725,56191.632824630324,-2195.4502142388988,-844.8526048493713,-1640.7220451128057,-13258.491371914664,-17094.66363126637,-7.791132998862354e+17
0.7081182331853959,2.4968983933023132,4.953023914476452e+16,41458.220356668826,-9487.057534301937,8169.587015485709,702.5064309428162,4458.024922185691,10067.600153412415,22695.212091083813,1.0444437627381985e+18
0.7724926180204319,1.89120280646807,-7.807605650193914e+16,-302528.87460459734,31752.513721621744,-1180.588528525027,-6988.3115012498565,2712.5120310487355,-9349.314524227597,-7817.391021703888,1.171778847238486e+18
0.8368670028554679,13.129367026138194,1.4396932883664518e+17,500722.0568615218,-28291.191849445524,-2363.097949855949,-23040.335720618772,-6612.944270553865,9152.739360974207,176.6971405643926,1.3030673404373725e+17
0.9012413876905039,13.167060575002228,1.1251475099326515e+17,5460.175696672726,-53296.056959466165,-1091.513682813113,29322.023634867423,-199.4764349771508,15644.70175158462,14353.711633794357,1.280572338248043e+18
0.9656157725255399,8.075089908864054,1.2206952819913324e+16,231112.8118074372,-24051.663714920644,1283.8405927577369,36252.038357138386,3669.167052654776,8822.191647021275,13775.199292433786,1.3517974779519853e+17
