Time (s),Plasma_Current (A),Plasma_Density (particlesm3),Plasma_Temperature (K),Fusion_Power (W),ICRH_Power (W),Radiation_Power (W),LHCD_Power (W),NBI_Power (W),Total_Heating_Power (W),Injection_Rate
0.0,-11.543313874128094,-6.025091146751247e+16,-147254.11690851793,-4488.629904370151,-2715.89959103117,-18232.748273772846,4097.590207197859,6633.266517983404,8014.957134150094,1.3474161651873142e+17
0.0713329673144802,16.813037616882095,-9.585811990769003e+16,497769.0111685575,142037.95075423524,-11288.4600111009,-55355.96167765737,-3503.2687964809934,-10614.779863863214,-25406.50867144511,1.152843517045768e+16
0.1426659346289604,-17.821707306344866,3.3988873178981944e+16,88272.68424417269,-131754.54606721422,-7310.480889573576,111042.52459886632,1025.64596643714,9977.625184223081,3692.790261086645,6857470157599640.0
0.21399890194344062,-5.977991645694427,1006312787370620.0,491032.53153241833,27070.723606304804,14399.201540282489,14024.038746431928,-3605.565251159593,-18085.921415108016,-7292.285125985121,-5.167443521247454e+16
0.2853318692579208,12.91298310925871,-2.034187444942884e+16,-81155.54051161013,92443.89755748978,-8472.51803596256,-18365.53781594624,-2256.8376396688295,13112.76166674186,2383.4059911104723,3.4786974181533436e+16
0.356664836572401,-7.0244256377769325,3.622435657843774e+17,-55721.86341648796,-49145.75259677471,-31612.00726436591,-95198.29565138306,-551.7742459820923,11269.701980569245,-20894.07952977876,-2.277387082338843e+17
0.42799780388688125,-14.175470992922527,2.9394763058353644e+16,111229.32311419003,37595.42038984487,-1109.8435333968473,84787.72536386143,-2376.6838725392554,-2075.5365685410998,-5562.0639744772025,-4.136042759740302e+16
0.49933077120136143,-0.6640212663967118,1.9111329296235014e+17,617421.0818067724,-138432.06321000837,-6288.262658633004,-8646.573340570103,463.285984700118,-8105.344314541198,-13930.320988474085,1.2921174878497546e+17
0.5706637385158416,-19.128951596637666,-2.2106222456569645e+17,208507.82321809087,8855.766374501283,-5639.559626952603,15845.018449834275,71.5721754899073,14137.290103628147,8569.302652165452,1.9494412862557043e+17
0.6419967058303219,4.339891874500463,1.575800647975465e+17,206836.96335404983,-49833.541437056134,657.5698563138571,33519.78854259141,-1827.767810318136,-6610.470130922772,-7780.668084927051,-1.3288865751394288e+16
0.713329673144802,-4.953403224572459,1.2473917106850598e+17,-34658.33490423174,-201811.5847879721,17113.359632570682,91272.32097018424,8959.413438454905,21967.602164841264,48040.37523586685,6.291220788675137e+17
0.7846626404592822,21.408806542066305,1.1430419698445578e+17,332582.66275461216,33717.75666435722,9238.768973538914,-75753.40418281648,-4594.374381307543,2303.0317214962934,6947.426313727664,1.6615324701552032e+17
0.8559956077737625,23.878936690959776,-2.172559289767365e+16,343321.10998679546,-68500.08681658612,612.730290631026,45256.59639827896,8272.423342698223,14248.203985554292,23133.35761888354,2.3805525050320166e+17
0.9273285750882426,-0.8936654415094711,4.745017521066924e+16,1170098.92831475,95854.24377209909,17250.004396886656,14148.609007364823,877.4482604155485,-5494.850854144296,12632.601803157908,5.354026781567649e+17
0.9986615424027229,5.180328223536021,2.3761121027534634e+17,22911.188681622152,14297.404255729693,17880.087201010734,-36899.26620287909,6558.139950262821,-12089.670207202511,12348.556944071044,2.3898462245604704e+17
1.069994509717203,27.355572531220737,2.652580273471617e+16,-510939.1795879535,64556.84928187599,25537.986073053453,-32120.852892925577,2245.485330981634,10739.083290093451,38522.554694128536,2.146654946485469e+17
1.1413274770316832,30.086044390233585,1.1731495694140405e+17,180116.25029956317,36178.296380335334,14350.351920222694,-31873.30699004537,3312.7089739650824,6781.1781997028775,24444.239093890654,-1.75874559134303e+17
1.2126604443461635,3.0130487014749052,1.038606397050153e+17,688141.9221931099,26292.309072075383,21683.99283566488,64209.26252316489,8266.808475780408,12354.078291984115,42304.87960342941,-4.360951894113632e+16
1.2839934116606437,44.47101827085481,1.616249569485394e+17,757382.115248756,72597.34154914478,14085.784685990895,97896.69643607561,186.84495347560005,26586.79255264807,40859.422192114565,5.263032051983766e+16
1.3553263789751238,27.04000154283003,6.074053405487964e+16,433321.4912365016,18233.280864382876,6268.710857479948,129213.93741983984,-151.16857218155974,-4092.934495162548,2024.6077901358403,5.046200492940832e+17
1.426659346289604,12.987328804791858,-1.0031800518403456e+16,849265.8310467198,183580.19221525418,-1867.043738140308,81043.09503516147,2468.8995618378685,8941.527340936804,9543.383164634364,1.943392484617635e+16
1.4979923136040842,24.169052522636154,1.05766855945904e+16,415363.36303672096,28811.06899789536,-67.12406455298151,178036.42977509295,843.0312618992634,11317.146190206235,12093.053387552516,3.9776431687197094e+17
1.5693252809185645,16.171541556073887,7.449520180696614e+16,-37964.50857084803,58034.7328114786,25516.697579756845,138224.22577001664,8538.60537257375,12809.809205733389,46865.11215806398,3.212678109684946e+17
1.6406582482330447,20.714178207228677,1.254885325382908e+17,343424.59029336006,114110.7783463115,19150.188324468036,52964.873823098096,-437.34709875994486,204.35392765070173,18917.195153358793,4.968586523024045e+16
1.711991215547525,24.30039432979045,1.456028190447985e+17,472008.41714459995,22467.398505162833,18226.20391358848,646.1100962862547,6078.404498031426,7767.041529638057,32071.649941257965,2.196804183219456e+17
1.783324182862005,27.359994541530018,6.050525287122206e+16,774411.3710627239,162593.15369264348,21314.327682527954,111418.65120753652,4800.0780864077215,9358.256942041126,35472.6627109768,3.336376661926345e+17
1.8546571501764852,8.401216022338161,1.3036916351860762e+17,809122.3474902903,116961.18158126867,13382.27943464115,128402.1428360071,6538.547864115499,7547.976038843762,27468.80333760041,1.8442833622765613e+17
1.9259901174909655,29.287332334683185,2.1131554227065088e+17,113454.56364301301,24876.58832407539,-5576.318853982855,172015.67053851587,7034.194394472716,-6815.4421986540365,-5357.566658164175,3.371487385290937e+17
1.9973230848054457,26.588980704755713,2.887096167880353e+17,447491.6855426852,188061.63747036568,-6845.426170806666,50678.53174384168,4605.604712603535,34596.54184193805,32356.72038373492,3.328161696293573e+17
2.068656052119926,26.73311560844808,1.9050599498387114e+17,688381.6884569993,179975.2776238196,1378.6787325626428,99174.76867266007,9819.580580149104,14245.573685438836,25443.83299815058,5.007097625870646e+17
2.139989019434406,49.43561146727644,2.0134857050121616e+17,519692.7594623837,220583.14551438912,31484.54598480991,106694.44712142237,3149.3763121504358,20566.99197710997,55200.91427407031,7.693960439072918e+16
2.2113219867488865,5.987101997150569,2.2886230593087466e+17,350934.3893439786,95682.05915610389,2380.8136221030927,106685.88647143586,7541.396344513954,27245.317461459526,37167.52742807657,2.1524238543605184e+16
